"","ego","alter","dv","ego_capacity_n","alter_capacity_n","ej_diff","c_diff_n","c_diff_cat","count_ego_collaboratives","count_alter_collaboratives","overlap_collab","ego_np_501c3","alter_np_501c3","np_match","ego_ej_mission","alter_ej_mission","ej_diff_cat","count_ego_issues","count_alter_issues","i_match","ego_local","alter_local","geo_diff_cat","distance"
"508","G43","G45",0,0.000624248446774465,0.00181298597551888,-1,0.00118873752874441,"higher",4,1,0,1,1,"np_homophily",3,2,"lower",3,5,3,"regional","regional","regional_match",87848.1859105579
"509","G59","G45",0,0.00451728234709347,0.00181298597551888,-1,-0.00270429637157459,"lower",4,1,0,1,1,"np_homophily",3,2,"lower",7,5,4,"regional","regional","regional_match",87482.5311009473
"510","G6","G45",0,0.00621088366214912,0.00181298597551888,1,-0.00439789768663024,"lower",0,1,0,0,1,"higher",1,2,"higher",3,5,2,"regional","regional","regional_match",11346.0000470326
"511","G69","G45",0,0.000657863434326975,0.00181298597551888,1,0.0011551225411919,"higher",0,1,0,0,1,"higher",1,2,"higher",1,5,0,"local","regional","bigger",20657.0276247771
"512","G8","G45",1,0.0918639967511016,0.00181298597551888,0,-0.0900510107755828,"lower",7,1,1,1,1,"np_homophily",2,2,"match",5,5,4,"regional","regional","regional_match",110701.191433006
"513","G9","G45",0,0.000633959977160723,0.00181298597551888,-1,0.00117902599835815,"higher",1,1,0,1,1,"np_homophily",3,2,"lower",4,5,2,"regional","regional","regional_match",11433.1021430963
"514","G21","G46",1,0.0001036430124939,0.00379218809252939,1,0.00368854508003549,"higher",0,0,1,1,1,"np_homophily",2,3,"higher",3,1,1,"local","regional","bigger",1470.2381493183
"515","G13","G47",0,0.00192406970886424,0,1,-0.00192406970886424,"lower",5,0,0,1,0,"lower",2,3,"higher",4,7,4,"regional","local","smaller",765.80142779549
"516","G14","G47",0,0,0,1,0,"match",0,0,1,0,0,"no_np_homophily",2,3,"higher",3,7,3,"local","local","local_match",4007.58776758129
"517","G17","G47",0,0.00338440320094692,0,0,-0.00338440320094692,"lower",7,0,0,1,0,"lower",3,3,"match",2,7,2,"local","local","local_match",3142.32550974293
"518","G19","G47",1,0.002405615661348,0,1,-0.002405615661348,"lower",0,0,1,1,0,"lower",2,3,"higher",2,7,1,"local","local","local_match",2480.56571437723
"519","G20","G47",1,0.000806723398014089,0,0,-0.000806723398014089,"lower",4,0,0,1,0,"lower",3,3,"match",6,7,6,"regional","local","smaller",2182.02927121426
"520","G43","G47",0,0.000624248446774465,0,0,-0.000624248446774465,"lower",4,0,0,1,0,"lower",3,3,"match",3,7,3,"regional","local","smaller",1739.04847206211
"521","G48","G47",1,0.000568828213879408,0,0,-0.000568828213879408,"lower",3,0,0,1,0,"lower",3,3,"match",4,7,4,"local","local","local_match",691.434329394154
"522","G59","G47",0,0.00451728234709347,0,0,-0.00451728234709347,"lower",4,0,0,1,0,"lower",3,3,"match",7,7,6,"regional","local","smaller",6532.41639935092
"523","G6","G47",0,0.00621088366214912,0,2,-0.00621088366214912,"lower",0,0,1,0,0,"no_np_homophily",1,3,"higher",3,7,3,"regional","local","smaller",99615.6552382462
"524","G60","G47",1,0.00114668178299981,0,1,-0.00114668178299981,"lower",1,0,0,1,0,"lower",2,3,"higher",2,7,1,"regional","local","smaller",72017.7910219069
"525","G72","G47",0,0.00258720365018067,0,1,-0.00258720365018067,"lower",2,0,0,0,0,"no_np_homophily",2,3,"higher",2,7,2,"local","local","local_match",71464.1726258801
"526","G8","G47",0,0.0918639967511016,0,1,-0.0918639967511016,"lower",7,0,0,1,0,"lower",2,3,"higher",5,7,4,"regional","local","smaller",71490.2526629205
"527","G9","G47",0,0.000633959977160723,0,0,-0.000633959977160723,"lower",1,0,0,1,0,"lower",3,3,"match",4,7,3,"regional","local","smaller",89285.1149378757
"528","G13","G48",0,0.00192406970886424,0.000568828213879408,1,-0.00135524149498483,"lower",5,3,2,1,1,"np_homophily",2,3,"higher",4,4,2,"regional","local","smaller",1333.58814208326
"529","G14","G48",1,0,0.000568828213879408,1,0.000568828213879408,"higher",0,3,0,0,1,"higher",2,3,"higher",3,4,0,"local","local","local_match",3777.02447651497
"530","G17","G48",1,0.00338440320094692,0.000568828213879408,0,-0.00281557498706751,"lower",7,3,3,1,1,"np_homophily",3,3,"match",2,4,1,"local","local","local_match",2665.13247860699
"531","G19","G48",0,0.002405615661348,0.000568828213879408,1,-0.00183678744746859,"lower",0,3,0,1,1,"np_homophily",2,3,"higher",2,4,0,"local","local","local_match",2435.52164788928
"532","G20","G48",1,0.000806723398014089,0.000568828213879408,0,-0.000237895184134681,"lower",4,3,1,1,1,"np_homophily",3,3,"match",6,4,4,"regional","local","smaller",2795.66789500985
"533","G43","G48",0,0.000624248446774465,0.000568828213879408,0,-5.54202328950569e-05,"lower",4,3,0,1,1,"np_homophily",3,3,"match",3,4,3,"regional","local","smaller",2361.5228543262
"534","G59","G48",1,0.00451728234709347,0.000568828213879408,0,-0.00394845413321406,"lower",4,3,2,1,1,"np_homophily",3,3,"match",7,4,4,"regional","local","smaller",7091.39035376261
"535","G6","G48",0,0.00621088366214912,0.000568828213879408,2,-0.00564205544826971,"lower",0,3,0,0,1,"higher",1,3,"higher",3,4,2,"regional","local","smaller",100132.776004402
"536","G72","G48",0,0.00258720365018067,0.000568828213879408,1,-0.00201837543630126,"lower",2,3,1,0,1,"higher",2,3,"higher",2,4,1,"local","local","local_match",71963.4842656112
"537","G8","G48",0,0.0918639967511016,0.000568828213879408,1,-0.0912951685372222,"lower",7,3,0,1,1,"np_homophily",2,3,"higher",5,4,4,"regional","local","smaller",71985.1499334578
"538","G9","G48",0,0.000633959977160723,0.000568828213879408,0,-6.51317632813146e-05,"lower",1,3,0,1,1,"np_homophily",3,3,"match",4,4,2,"regional","local","smaller",89851.2925605525
"539","G13","G49",0,0.00192406970886424,0.000573752740254496,-1,-0.00135031696860975,"lower",5,0,0,1,1,"np_homophily",2,1,"lower",4,2,2,"regional","regional","regional_match",48477.2893326437
"540","G14","G49",0,0,0.000573752740254496,-1,0.000573752740254496,"higher",0,0,1,0,1,"higher",2,1,"lower",3,2,1,"local","regional","bigger",48759.7348887494
"541","G16","G49",0,0,0.000573752740254496,0,0.000573752740254496,"higher",0,0,1,1,1,"np_homophily",1,1,"match",1,2,1,"local","regional","bigger",49863.810175702
"542","G17","G49",0,0.00338440320094692,0.000573752740254496,-2,-0.00281065046069242,"lower",7,0,0,1,1,"np_homophily",3,1,"lower",2,2,2,"local","regional","bigger",49993.6904172475
"543","G19","G49",1,0.002405615661348,0.000573752740254496,-1,-0.0018318629210935,"lower",0,0,1,1,1,"np_homophily",2,1,"lower",2,2,1,"local","regional","bigger",48159.3841495437
"544","G20","G49",0,0.000806723398014089,0.000573752740254496,-2,-0.000232970657759593,"lower",4,0,0,1,1,"np_homophily",3,1,"lower",6,2,1,"regional","regional","regional_match",47538.9665576632
"545","G21","G49",0,0.0001036430124939,0.000573752740254496,-1,0.000470109727760596,"higher",0,0,1,1,1,"np_homophily",2,1,"lower",3,2,2,"local","regional","bigger",70412.5629221572
"546","G29","G49",0,0.000669274139494594,0.000573752740254496,0,-9.55213992400975e-05,"lower",0,0,1,1,1,"np_homophily",1,1,"match",3,2,1,"local","regional","bigger",38507.9169056403
"547","G4","G49",0,7.98051006739163e-05,0.000573752740254496,-1,0.00049394763958058,"higher",0,0,1,1,1,"np_homophily",2,1,"lower",5,2,2,"regional","regional","regional_match",45317.7952160685
"548","G41","G49",0,0.00312278569447108,0.000573752740254496,0,-0.00254903295421658,"lower",0,0,1,0,1,"higher",1,1,"match",4,2,2,"local","regional","bigger",42387.5837572322
"549","G43","G49",0,0.000624248446774465,0.000573752740254496,-2,-5.04957065199688e-05,"lower",4,0,0,1,1,"np_homophily",3,1,"lower",3,2,1,"regional","regional","regional_match",47742.1886692398
"550","G48","G49",0,0.000568828213879408,0.000573752740254496,-2,4.92452637508806e-06,"higher",3,0,0,1,1,"np_homophily",3,1,"lower",4,2,1,"local","regional","bigger",49317.163219307
"551","G59","G49",0,0.00451728234709347,0.000573752740254496,-2,-0.00394352960683897,"lower",4,0,0,1,1,"np_homophily",3,1,"lower",7,2,2,"regional","regional","regional_match",46141.0550877578
"552","G6","G49",0,0.00621088366214912,0.000573752740254496,0,-0.00563713092189463,"lower",0,0,1,0,1,"higher",1,1,"match",3,2,2,"regional","regional","regional_match",54535.5056209389
"553","G60","G49",0,0.00114668178299981,0.000573752740254496,-1,-0.000572929042745312,"lower",1,0,0,1,1,"np_homophily",2,1,"lower",2,2,1,"regional","regional","regional_match",71396.3793216593
"554","G66","G49",0,7.43008566589935e-06,0.000573752740254496,-1,0.000566322654588597,"higher",1,0,0,1,1,"np_homophily",2,1,"lower",3,2,2,"local","regional","bigger",64589.8340382644
"555","G69","G49",1,0.000657863434326975,0.000573752740254496,0,-8.4110694072479e-05,"lower",0,0,1,0,1,"higher",1,1,"match",1,2,1,"local","regional","bigger",42387.5837572322
"556","G71","G49",0,0.00635483274997845,0.000573752740254496,-1,-0.00578108000972396,"lower",0,0,1,1,1,"np_homophily",2,1,"lower",1,2,1,"local","regional","bigger",64239.633564111
"557","G72","G49",0,0.00258720365018067,0.000573752740254496,-1,-0.00201345090992617,"lower",2,0,0,0,1,"higher",2,1,"lower",2,2,1,"local","regional","bigger",71057.136640476
"558","G8","G49",0,0.0918639967511016,0.000573752740254496,-1,-0.0912902440108471,"lower",7,0,0,1,1,"np_homophily",2,1,"lower",5,2,1,"regional","regional","regional_match",71499.5788584762
"559","G9","G49",0,0.000633959977160723,0.000573752740254496,-2,-6.02072369062266e-05,"lower",1,0,0,1,1,"np_homophily",3,1,"lower",4,2,2,"regional","regional","regional_match",42048.9511121856
"560","G13","G5",0,0.00192406970886424,0.00428581782300671,1,0.00236174811414246,"higher",5,0,0,1,1,"np_homophily",2,3,"higher",4,5,2,"regional","regional","regional_match",91350.6981464601
