"","ego","alter","dv","ego_capacity_n","alter_capacity_n","ej_diff","c_diff_n","c_diff_cat","count_ego_collaboratives","count_alter_collaboratives","overlap_collab","ego_np_501c3","alter_np_501c3","np_match","ego_ej_mission","alter_ej_mission","ej_diff_cat","count_ego_issues","count_alter_issues","i_match","ego_local","alter_local","geo_diff_cat","distance"
"1030","G14","G80",0,0,0.00742423297686866,2,0.00742423297686866,"higher",0,3,0,0,0,"no_np_homophily",1,3,"higher",3,3,1,"local","local","local_match",40679.2080855596
"1031","G17","G80",0,0.029108290703348,0.00742423297686866,1,-0.0216840577264794,"lower",7,3,1,1,0,"lower",2,3,"higher",2,3,2,"local","local","local_match",40542.3549849806
"1032","G19","G80",0,0.0678291239383343,0.00742423297686866,2,-0.0604048909614657,"lower",0,3,0,1,0,"lower",1,3,"higher",2,3,1,"local","local","local_match",42154.5193679666
"1033","G20","G80",0,0.0065766676690612,0.00742423297686866,0,0.000847565307807463,"higher",4,3,0,1,0,"lower",3,3,"match",6,3,2,"regional","local","smaller",45651.9447704252
"1034","G43","G80",0,0.005603390557631,0.00742423297686866,0,0.00182084241923767,"higher",4,3,2,1,0,"lower",3,3,"match",3,3,1,"regional","local","smaller",45218.2161966363
"1035","G48","G80",0,0.00366748166259169,0.00742423297686866,0,0.00375675131427697,"higher",3,3,0,1,0,"lower",3,3,"match",4,3,2,"local","local","local_match",42856.9251799374
"1036","G59","G80",0,0.0443776319735864,0.00742423297686866,1,-0.0369533989967178,"lower",4,3,0,1,0,"lower",2,3,"higher",7,3,3,"regional","local","smaller",49822.1327793112
"1037","G6","G80",0,0.187250546989594,0.00742423297686866,0,-0.179826314012725,"lower",0,3,0,0,0,"no_np_homophily",3,3,"match",3,3,2,"regional","local","smaller",124917.748168668
"1038","G72","G80",0,0.076872673471632,0.00742423297686866,1,-0.0694484404947633,"lower",2,3,0,0,0,"no_np_homophily",2,3,"higher",2,3,2,"local","local","local_match",113042.684567815
"1039","G8","G80",0,1,0.00742423297686866,1,-0.992575767023131,"lower",7,3,3,1,0,"lower",2,3,"higher",5,3,2,"regional","local","smaller",112974.018721381
"1040","G9","G80",0,0.00594262836081384,0.00742423297686866,0,0.00148160461605482,"higher",1,3,1,1,0,"lower",3,3,"match",4,3,2,"regional","local","smaller",118475.479899235
"1041","G13","G81",1,0.0267042614034154,0.00160666510613484,-1,-0.0250975962972806,"lower",5,0,0,1,1,"np_homophily",2,1,"lower",4,1,1,"regional","regional","regional_match",182811.658545801
"1042","G14","G81",0,0,0.00160666510613484,0,0.00160666510613484,"higher",0,0,1,0,1,"higher",1,1,"match",3,1,0,"local","regional","bigger",179816.696941675
"1043","G16","G81",0,0,0.00160666510613484,0,0.00160666510613484,"higher",0,0,1,1,1,"np_homophily",1,1,"match",1,1,0,"local","regional","bigger",228858.748941026
"1044","G17","G81",0,0.029108290703348,0.00160666510613484,-1,-0.0275016255972132,"lower",7,0,0,1,1,"np_homophily",2,1,"lower",2,1,1,"local","regional","bigger",179445.090273336
"1045","G19","G81",0,0.0678291239383343,0.00160666510613484,0,-0.0662224588321995,"lower",0,0,1,1,1,"np_homophily",1,1,"match",2,1,0,"local","regional","bigger",181178.649287117
"1046","G20","G81",0,0.0065766676690612,0.00160666510613484,-2,-0.00497000256292636,"lower",4,0,0,1,1,"np_homophily",3,1,"lower",6,1,1,"regional","regional","regional_match",184250.872902826
"1047","G21","G81",0,0.000919981902138087,0.00160666510613484,-1,0.00068668320399675,"higher",0,0,1,1,1,"np_homophily",2,1,"lower",3,1,1,"local","regional","bigger",244678.901937555
"1048","G29","G81",0,0.00447578469577884,0.00160666510613484,-1,-0.002869119589644,"lower",0,0,1,1,1,"np_homophily",2,1,"lower",3,1,0,"local","regional","bigger",259323.229271068
"1049","G4","G81",0,0.00278770759691127,0.00160666510613484,-2,-0.00118104249077643,"lower",0,0,1,1,1,"np_homophily",3,1,"lower",5,1,1,"regional","regional","regional_match",256332.195364434
"1050","G41","G81",0,0.036172123400984,0.00160666510613484,0,-0.0345654582948492,"lower",0,0,1,0,1,"higher",1,1,"match",4,1,1,"local","regional","bigger",257082.604603905
"1051","G43","G81",0,0.005603390557631,0.00160666510613484,-2,-0.00399672545149616,"lower",4,0,0,1,1,"np_homophily",3,1,"lower",3,1,1,"regional","regional","regional_match",183840.427185662
"1052","G48","G81",0,0.00366748166259169,0.00160666510613484,-2,-0.00206081655645685,"lower",3,0,0,1,1,"np_homophily",3,1,"lower",4,1,1,"local","regional","bigger",181509.625306183
"1053","G59","G81",0,0.0443776319735864,0.00160666510613484,-1,-0.0427709668674516,"lower",4,0,0,1,1,"np_homophily",2,1,"lower",7,1,1,"regional","regional","regional_match",188111.524101302
"1054","G6","G81",0,0.187250546989594,0.00160666510613484,-2,-0.185643881883459,"lower",0,0,1,0,1,"higher",3,1,"lower",3,1,1,"regional","regional","regional_match",253628.212660361
"1055","G60","G81",0,0.0103506504719386,0.00160666510613484,1,-0.00874398536580378,"lower",1,0,0,1,1,"np_homophily",0,1,"higher",2,1,0,"regional","regional","regional_match",246557.292432716
"1056","G66","G81",0,0.000259543639211259,0.00160666510613484,-1,0.00134712146692358,"higher",1,0,0,1,1,"np_homophily",2,1,"lower",3,1,1,"local","regional","bigger",241620.693023408
"1057","G69","G81",0,0.0202797028630867,0.00160666510613484,1,-0.0186730377569519,"lower",0,0,1,0,1,"higher",0,1,"higher",1,1,0,"local","regional","bigger",257082.604603905
"1058","G71","G81",0,0.143671365026039,0.00160666510613484,1,-0.142064699919905,"lower",0,0,1,1,1,"np_homophily",0,1,"higher",1,1,1,"local","regional","bigger",236987.062759079
"1059","G72","G81",0,0.076872673471632,0.00160666510613484,-1,-0.0752660083654972,"lower",2,0,0,0,1,"higher",2,1,"lower",2,1,0,"local","regional","bigger",245994.711584168
"1060","G8","G81",0,1,0.00160666510613484,-1,-0.998393334893865,"lower",7,0,0,1,1,"np_homophily",2,1,"lower",5,1,1,"regional","regional","regional_match",245762.180469231
"1061","G9","G81",0,0.00594262836081384,0.00160666510613484,-2,-0.004335963254679,"lower",1,0,0,1,1,"np_homophily",3,1,"lower",4,1,1,"regional","regional","regional_match",251136.858451176
"1062","G13","G82",0,0.0267042614034154,0.00686860206369443,1,-0.019835659339721,"lower",5,1,1,1,1,"np_homophily",2,3,"higher",4,2,2,"regional","regional","regional_match",87881.6849255868
"1063","G14","G82",0,0,0.00686860206369443,2,0.00686860206369443,"higher",0,1,0,0,1,"higher",1,3,"higher",3,2,0,"local","regional","bigger",86715.853149102
"1064","G16","G82",0,0,0.00686860206369443,2,0.00686860206369443,"higher",0,1,0,1,1,"np_homophily",1,3,"higher",1,2,0,"local","regional","bigger",91203.600073685
"1065","G17","G82",0,0.029108290703348,0.00686860206369443,1,-0.0222396886396536,"lower",7,1,1,1,1,"np_homophily",2,3,"higher",2,2,1,"local","regional","bigger",88265.9353996092
"1066","G19","G82",0,0.0678291239383343,0.00686860206369443,2,-0.0609605218746399,"lower",0,1,0,1,1,"np_homophily",1,3,"higher",2,2,0,"local","regional","bigger",86643.6196031157
"1067","G20","G82",0,0.0065766676690612,0.00686860206369443,0,0.00029193439463323,"higher",4,1,1,1,1,"np_homophily",3,3,"match",6,2,2,"regional","regional","regional_match",87291.9865220763
"1068","G21","G82",0,0.000919981902138087,0.00686860206369443,1,0.00594862016155634,"higher",0,1,0,1,1,"np_homophily",2,3,"higher",3,2,1,"local","regional","bigger",109263.15836947
"1069","G29","G82",0,0.00447578469577884,0.00686860206369443,1,0.00239281736791559,"higher",0,1,0,1,1,"np_homophily",2,3,"higher",3,2,0,"local","regional","bigger",33242.4056193818
"1070","G4","G82",0,0.00278770759691127,0.00686860206369443,0,0.00408089446678316,"higher",0,1,0,1,1,"np_homophily",3,3,"match",5,2,1,"regional","regional","regional_match",15790.6871507077
"1071","G41","G82",0,0.036172123400984,0.00686860206369443,2,-0.0293035213372896,"lower",0,1,0,0,1,"higher",1,3,"higher",4,2,1,"local","regional","bigger",20398.3360579958
"1072","G43","G82",0,0.005603390557631,0.00686860206369443,0,0.00126521150606343,"higher",4,1,0,1,1,"np_homophily",3,3,"match",3,2,1,"regional","regional","regional_match",87378.5268585595
"1073","G48","G82",0,0.00366748166259169,0.00686860206369443,0,0.00320112040110274,"higher",3,1,1,1,1,"np_homophily",3,3,"match",4,2,2,"local","regional","bigger",88391.3081950719
"1074","G59","G82",0,0.0443776319735864,0.00686860206369443,1,-0.037509029909892,"lower",4,1,1,1,1,"np_homophily",2,3,"higher",7,2,2,"regional","regional","regional_match",86999.3764960682
"1075","G6","G82",0,0.187250546989594,0.00686860206369443,0,-0.1803819449259,"lower",0,1,0,0,1,"higher",3,3,"match",3,2,1,"regional","regional","regional_match",11779.7029641648
"1076","G60","G82",0,0.0103506504719386,0.00686860206369443,3,-0.00348204840824419,"lower",1,1,0,1,1,"np_homophily",0,3,"higher",2,2,0,"regional","regional","regional_match",109857.742551774
"1077","G66","G82",0,0.000259543639211259,0.00686860206369443,1,0.00660905842448317,"higher",1,1,0,1,1,"np_homophily",2,3,"higher",3,2,2,"local","regional","bigger",103731.531831824
"1078","G69","G82",0,0.0202797028630867,0.00686860206369443,3,-0.0134111007993923,"lower",0,1,0,0,1,"higher",0,3,"higher",1,2,0,"local","regional","bigger",20398.3360579958
"1079","G71","G82",0,0.143671365026039,0.00686860206369443,3,-0.136802762962345,"lower",0,1,0,1,1,"np_homophily",0,3,"higher",1,2,1,"local","regional","bigger",104451.925978567
"1080","G72","G82",1,0.076872673471632,0.00686860206369443,1,-0.0700040714079376,"lower",2,1,0,0,1,"higher",2,3,"higher",2,2,1,"local","regional","bigger",109632.101029537
"1081","G8","G82",0,1,0.00686860206369443,1,-0.993131397936306,"lower",7,1,0,1,1,"np_homophily",2,3,"higher",5,2,2,"regional","regional","regional_match",110173.598685025
"1082","G9","G82",0,0.00594262836081384,0.00686860206369443,0,0.000925973702880589,"higher",1,1,0,1,1,"np_homophily",3,3,"match",4,2,1,"regional","regional","regional_match",11184.4105979529
"1083","G13","G83",0,0.0267042614034154,0.0110019141853997,0,-0.0157023472180157,"lower",5,0,0,1,1,"np_homophily",2,2,"match",4,3,1,"regional","regional","regional_match",92353.4888748615
"1084","G14","G83",0,0,0.0110019141853997,1,0.0110019141853997,"higher",0,0,1,0,1,"higher",1,2,"higher",3,3,1,"local","regional","bigger",97076.2116852352
"1085","G16","G83",0,0,0.0110019141853997,1,0.0110019141853997,"higher",0,0,1,1,1,"np_homophily",1,2,"higher",1,3,0,"local","regional","bigger",50780.17569095
"1086","G17","G83",0,0.029108290703348,0.0110019141853997,0,-0.0181063765179483,"lower",7,0,0,1,1,"np_homophily",2,2,"match",2,3,0,"local","regional","bigger",96131.6536048077
"1087","G19","G83",0,0.0678291239383343,0.0110019141853997,1,-0.0568272097529346,"lower",0,0,1,1,1,"np_homophily",1,2,"higher",2,3,0,"local","regional","bigger",95433.389180909
"1088","G20","G83",1,0.0065766676690612,0.0110019141853997,-1,0.00442524651633851,"higher",4,0,0,1,1,"np_homophily",3,2,"lower",6,3,3,"regional","regional","regional_match",91155.7957803606
"1089","G21","G83",0,0.000919981902138087,0.0110019141853997,0,0.0100819322832616,"higher",0,0,1,1,1,"np_homophily",2,2,"match",3,3,0,"local","regional","bigger",29561.723030124
"1090","G29","G83",0,0.00447578469577884,0.0110019141853997,0,0.00652612948962087,"higher",0,0,1,1,1,"np_homophily",2,2,"match",3,3,0,"local","regional","bigger",113331.317008516
"1091","G4","G83",0,0.00278770759691127,0.0110019141853997,-1,0.00821420658848844,"higher",0,0,1,1,1,"np_homophily",3,2,"lower",5,3,1,"regional","regional","regional_match",132354.748743334
"1092","G41","G83",0,0.036172123400984,0.0110019141853997,1,-0.0251702092155843,"lower",0,0,1,0,1,"higher",1,2,"higher",4,3,0,"local","regional","bigger",126642.098540332
"1093","G43","G83",0,0.005603390557631,0.0110019141853997,-1,0.00539852362776872,"higher",4,0,0,1,1,"np_homophily",3,2,"lower",3,3,1,"regional","regional","regional_match",91564.7500612548
"1094","G48","G83",0,0.00366748166259169,0.0110019141853997,-1,0.00733443252280802,"higher",3,0,0,1,1,"np_homophily",3,2,"lower",4,3,2,"local","regional","bigger",93479.551613564
"1095","G59","G83",0,0.0443776319735864,0.0110019141853997,0,-0.0333757177881867,"lower",4,0,0,1,1,"np_homophily",2,2,"match",7,3,2,"regional","regional","regional_match",86990.3559917101
"1096","G6","G83",0,0.187250546989594,0.0110019141853997,-1,-0.176248632804194,"lower",0,0,1,0,1,"higher",3,2,"lower",3,3,0,"regional","regional","regional_match",146991.25181313
"1097","G60","G83",0,0.0103506504719386,0.0110019141853997,2,0.00065126371346109,"higher",1,0,0,1,1,"np_homophily",0,2,"higher",2,3,0,"regional","regional","regional_match",28818.366402933
"1098","G66","G83",0,0.000259543639211259,0.0110019141853997,0,0.0107423705461885,"higher",1,0,0,1,1,"np_homophily",2,2,"match",3,3,1,"local","regional","bigger",35316.0275985332
"1099","G69","G83",0,0.0202797028630867,0.0110019141853997,2,-0.00927778867768699,"lower",0,0,1,0,1,"higher",0,2,"higher",1,3,0,"local","regional","bigger",126642.098540332
"1100","G71","G83",0,0.143671365026039,0.0110019141853997,2,-0.13266945084064,"lower",0,0,1,1,1,"np_homophily",0,2,"higher",1,3,0,"local","regional","bigger",35888.6325942378
"1101","G72","G83",0,0.076872673471632,0.0110019141853997,0,-0.0658707592862323,"lower",2,0,0,0,1,"higher",2,2,"match",2,3,1,"local","regional","bigger",29073.7984481676
"1102","G8","G83",0,1,0.0110019141853997,0,-0.9889980858146,"lower",7,0,0,1,1,"np_homophily",2,2,"match",5,3,2,"regional","regional","regional_match",28563.1563344015
"1103","G9","G83",0,0.00594262836081384,0.0110019141853997,-1,0.00505928582458587,"higher",1,0,0,1,1,"np_homophily",3,2,"lower",4,3,1,"regional","regional","regional_match",132094.252267402
"1104","G13","G84",0,0.0267042614034154,0.0054694444459684,-2,-0.021234816957447,"lower",5,0,0,1,1,"np_homophily",2,0,"lower",4,4,1,"regional","regional","regional_match",44544.1628505639
"1105","G14","G84",0,0,0.0054694444459684,-1,0.0054694444459684,"higher",0,0,1,0,1,"higher",1,0,"lower",3,4,1,"local","regional","bigger",41106.2025397783
"1106","G16","G84",0,0,0.0054694444459684,-1,0.0054694444459684,"higher",0,0,1,1,1,"np_homophily",1,0,"lower",1,4,0,"local","regional","bigger",92876.6549292858
"1107","G17","G84",0,0.029108290703348,0.0054694444459684,-2,-0.0236388462573796,"lower",7,0,0,1,1,"np_homophily",2,0,"lower",2,4,0,"local","regional","bigger",40929.6160159578
"1108","G19","G84",0,0.0678291239383343,0.0054694444459684,-1,-0.062359679492366,"lower",0,0,1,1,1,"np_homophily",1,0,"lower",2,4,0,"local","regional","bigger",42563.2792722489
"1109","G20","G84",1,0.0065766676690612,0.0054694444459684,-3,-0.0011072232230928,"lower",4,0,0,1,1,"np_homophily",3,0,"lower",6,4,4,"regional","regional","regional_match",46006.2952502674
"1110","G21","G84",0,0.000919981902138087,0.0054694444459684,-2,0.00454946254383031,"higher",0,0,1,1,1,"np_homophily",2,0,"lower",3,4,0,"local","regional","bigger",111873.690894151
"1111","G4","G84",0,0.00278770759691127,0.0054694444459684,-3,0.00268173684905713,"higher",0,0,1,1,1,"np_homophily",3,0,"lower",5,4,1,"regional","regional","regional_match",124150.91171708
"1112","G43","G84",0,0.005603390557631,0.0054694444459684,-3,-0.000133946111662597,"lower",4,0,0,1,1,"np_homophily",3,0,"lower",3,4,2,"regional","regional","regional_match",45574.6997593872
"1113","G48","G84",0,0.00366748166259169,0.0054694444459684,-3,0.00180196278337671,"higher",3,0,0,1,1,"np_homophily",3,0,"lower",4,4,3,"local","regional","bigger",43213.2499282462
"1114","G59","G84",0,0.0443776319735864,0.0054694444459684,-2,-0.038908187527618,"lower",4,0,0,1,1,"np_homophily",2,0,"lower",7,4,3,"regional","regional","regional_match",50149.0110372484
"1115","G6","G84",0,0.187250546989594,0.0054694444459684,-3,-0.181781102543626,"lower",0,0,1,0,1,"higher",3,0,"lower",3,4,1,"regional","regional","regional_match",125858.090592012
"1116","G60","G84",0,0.0103506504719386,0.0054694444459684,0,-0.00488120602597022,"lower",1,0,0,1,1,"np_homophily",0,0,"match",2,4,0,"regional","regional","regional_match",113730.918839612
"1117","G66","G84",0,0.000259543639211259,0.0054694444459684,-2,0.00520990080675714,"higher",1,0,0,1,1,"np_homophily",2,0,"lower",3,4,1,"local","regional","bigger",107717.905866063
"1118","G71","G84",0,0.143671365026039,0.0054694444459684,0,-0.138201920580071,"lower",0,0,1,1,1,"np_homophily",0,0,"match",1,4,0,"local","regional","bigger",103587.655384934
"1119","G72","G84",0,0.076872673471632,0.0054694444459684,-2,-0.0714032290256636,"lower",2,0,0,0,1,"higher",2,0,"lower",2,4,1,"local","regional","bigger",113163.434544296
"1120","G8","G84",0,1,0.0054694444459684,-2,-0.994530555554032,"lower",7,0,0,1,1,"np_homophily",2,0,"lower",5,4,3,"regional","regional","regional_match",113088.834850724
"1121","G9","G84",0,0.00594262836081384,0.0054694444459684,-3,-0.00047318391484544,"lower",1,0,0,1,1,"np_homophily",3,0,"lower",4,4,1,"regional","regional","regional_match",119363.653374376
"1122","G16","G85",0,0,0.0095668134756622,0,0.0095668134756622,"higher",0,0,1,1,0,"lower",1,1,"match",1,4,0,"local","regional","bigger",87741.4941914192
"1123","G20","G85",1,0.0065766676690612,0.0095668134756622,-2,0.002990145806601,"higher",4,0,0,1,0,"lower",3,1,"lower",6,4,4,"regional","regional","regional_match",89936.710232531
"1124","G21","G85",0,0.000919981902138087,0.0095668134756622,-1,0.00864683157352411,"higher",0,0,1,1,0,"lower",2,1,"lower",3,4,0,"local","regional","bigger",104231.537057235
"1125","G29","G85",0,0.00447578469577884,0.0095668134756622,-1,0.00509102877988336,"higher",0,0,1,1,0,"lower",2,1,"lower",3,4,1,"local","regional","bigger",23257.3741643655
"1126","G4","G85",0,0.00278770759691127,0.0095668134756622,-2,0.00677910587875093,"higher",0,0,1,1,0,"lower",3,1,"lower",5,4,1,"regional","regional","regional_match",4435.4069247987
"1127","G41","G85",0,0.036172123400984,0.0095668134756622,0,-0.0266053099253218,"lower",0,0,1,0,0,"no_np_homophily",1,1,"match",4,4,0,"local","regional","bigger",9287.2066327493
"1128","G43","G85",0,0.005603390557631,0.0095668134756622,-2,0.0039634229180312,"higher",4,0,0,1,0,"lower",3,1,"lower",3,4,2,"regional","regional","regional_match",90077.1487511544
"1129","G59","G85",0,0.0443776319735864,0.0095668134756622,-1,-0.0348108184979242,"lower",4,0,0,1,0,"lower",2,1,"lower",7,4,3,"regional","regional","regional_match",89094.7204757286
"1130","G6","G85",0,0.187250546989594,0.0095668134756622,-2,-0.177683733513932,"lower",0,0,1,0,0,"no_np_homophily",3,1,"lower",3,4,1,"regional","regional","regional_match",13926.6123516915
"1131","G60","G85",0,0.0103506504719386,0.0095668134756622,1,-0.000783836996276422,"lower",1,0,0,1,0,"lower",0,1,"higher",2,4,0,"regional","regional","regional_match",104652.527268286
"1132","G66","G85",0,0.000259543639211259,0.0095668134756622,-1,0.00930726983645094,"higher",1,0,0,1,0,"lower",2,1,"lower",3,4,1,"local","regional","bigger",98917.4586905665
"1133","G69","G85",0,0.0202797028630867,0.0095668134756622,1,-0.0107128893874245,"lower",0,0,1,0,0,"no_np_homophily",0,1,"higher",1,4,0,"local","regional","bigger",9287.2066327493
"1134","G71","G85",0,0.143671365026039,0.0095668134756622,1,-0.134104551550377,"lower",0,0,1,1,0,"lower",0,1,"higher",1,4,0,"local","regional","bigger",100131.862603153
"1135","G8","G85",0,1,0.0095668134756622,-1,-0.990433186524338,"lower",7,0,0,1,0,"lower",2,1,"lower",5,4,3,"regional","regional","regional_match",105052.516302448
"1136","G9","G85",0,0.00594262836081384,0.0095668134756622,-2,0.00362418511484836,"higher",1,0,0,1,0,"lower",3,1,"lower",4,4,1,"regional","regional","regional_match",1500.55448313162
